epoch,eval_loss,learning_rate,loss,step
15.33,,0.00021103349282296647,3.5241,3250
15.57,,0.0002095980861244019,3.5037,3300
15.8,,0.0002081626794258373,3.5309,3350
16.0,3.564314126968384,,,3392
16.04,,0.0002067272727272727,3.5151,3400
16.27,,0.0002052918660287081,3.4984,3450
16.51,,0.0002038564593301435,3.4526,3500
16.75,,0.00020242105263157894,3.4607,3550
16.98,,0.00020098564593301434,3.4673,3600
17.0,3.5384397506713867,,,3604
17.22,,0.00019955023923444974,3.4786,3650
17.45,,0.00019811483253588514,3.4618,3700
17.69,,0.00019667942583732057,3.4407,3750
17.92,,0.00019524401913875597,3.4464,3800
18.0,3.5586509704589844,,,3816
18.16,,0.00019380861244019137,3.4572,3850
18.4,,0.00019237320574162677,3.4565,3900
18.63,,0.0001909377990430622,3.422,3950
18.87,,0.0001895023923444976,3.412,4000
19.0,3.5287227630615234,,,4028
19.1,,0.000188066985645933,3.4061,4050
19.34,,0.0001866315789473684,3.3988,4100
19.58,,0.0001851961722488038,3.4229,4150
19.81,,0.00018376076555023924,3.4152,4200
20.0,3.4909732341766357,,,4240
20.05,,0.00018232535885167464,3.4129,4250
20.28,,0.00018088995215311004,3.3907,4300
20.52,,0.00017945454545454542,3.3945,4350
20.75,,0.00017801913875598087,3.3684,4400
20.99,,0.00017658373205741627,3.3825,4450
21.0,3.511535167694092,,,4452
21.23,,0.00017514832535885165,3.3961,4500
21.46,,0.00017371291866028705,3.3389,4550
21.7,,0.00017227751196172245,3.3738,4600
21.93,,0.00017084210526315788,3.3494,4650
22.0,3.501476287841797,,,4664
22.17,,0.00016940669856459328,3.381,4700
22.41,,0.00016797129186602868,3.3399,4750
22.64,,0.00016653588516746408,3.3305,4800
22.88,,0.0001651004784688995,3.3464,4850
23.0,3.48406982421875,,,4876
23.11,,0.00016366507177033491,3.3338,4900
23.35,,0.00016222966507177032,3.2724,4950
23.58,,0.00016079425837320572,3.3388,5000
23.82,,0.00015935885167464112,3.3368,5050
24.0,3.4500439167022705,,,5088
24.06,,0.00015792344497607655,3.3676,5100
24.29,,0.00015648803827751195,3.2717,5150
24.53,,0.00015505263157894735,3.3111,5200
24.76,,0.00015361722488038275,3.3225,5250
25.0,,0.00015218181818181818,3.3278,5300
25.0,3.4717068672180176,,,5300
25.24,,0.00015074641148325358,3.2989,5350
25.47,,0.00014931100478468898,3.2942,5400
25.71,,0.00014787559808612438,3.3021,5450
25.94,,0.00014644019138755979,3.3052,5500
26.0,3.4742648601531982,,,5512
26.18,,0.0001450047846889952,3.2748,5550
26.42,,0.00014356937799043062,3.3017,5600
26.65,,0.00014213397129186602,3.2751,5650
26.89,,0.00014069856459330142,3.2707,5700
27.0,3.4969542026519775,,,5724
27.12,,0.00013926315789473682,3.2712,5750
27.36,,0.00013782775119617225,3.2398,5800
27.59,,0.00013639234449760765,3.2474,5850
27.83,,0.00013495693779904305,3.2497,5900
28.0,3.4657657146453857,,,5936
28.07,,0.00013352153110047845,3.2792,5950
28.3,,0.00013208612440191386,3.2305,6000
28.54,,0.00013065071770334928,3.2394,6050
28.77,,0.00012921531100478469,3.2576,6100
29.0,3.478825330734253,,,6148
